2005-05-31,4.96,101051300
2005-06-01,5.02,113453200
2005-06-02,4.99,93493400
2005-06-03,4.77,239217300
2005-06-06,4.73,202991600
2005-06-07,4.56,186316200
2005-06-08,4.6,101001600
2005-06-09,4.69,97563900
2005-06-10,4.46,169733200
2005-06-13,4.48,108943100
2005-06-14,4.49,86961700
2005-06-15,4.63,140835800
2005-06-16,4.74,136918600
2005-06-17,4.78,149031400
2005-06-20,4.69,80929100
2005-06-21,4.72,92631700
2005-06-22,4.81,106231300
2005-06-23,4.85,168563500
2005-06-24,4.71,102677400
2005-06-27,4.63,150042900
2005-06-28,4.65,87574900
2005-06-29,4.53,112089600
2005-06-30,4.59,104597500
2005-07-01,4.55,62500200
2005-07-05,4.74,113567300
2005-07-06,4.66,98656600
2005-07-07,4.69,95930800
2005-07-08,4.77,72683800
2005-07-11,4.75,97197100
2005-07-12,4.77,96759600
2005-07-13,4.78,171208800
2005-07-14,5.08,524015100
2005-07-15,5.18,171920700
2005-07-18,5.17,146574400
2005-07-19,5.38,167765500
2005-07-20,5.44,113348900
2005-07-21,5.4,101066000
2005-07-22,5.49,75276600
2005-07-25,5.46,73656800
2005-07-26,5.44,67148200
2005-07-27,5.48,70937300
2005-07-28,5.46,62827800
2005-07-29,5.32,140520100
2005-08-01,5.33,78562400
2005-08-02,5.38,74218900
2005-08-03,5.39,64580600
2005-08-04,5.32,67326000
2005-08-05,5.36,60482800
2005-08-08,5.32,44095800
2005-08-09,5.46,95209800
2005-08-10,5.41,90236300
2005-08-11,5.49,67995900
2005-08-12,5.75,229009200
2005-08-15,5.94,271681900
2005-08-16,5.77,134405600
2005-08-17,5.88,124931100
2005-08-18,5.77,110639900
2005-08-19,5.71,94142300
2005-08-22,5.72,96933200
2005-08-23,5.7,73901100
2005-08-24,5.71,143017700
2005-08-25,5.74,69063400
2005-08-26,5.7,65264500
2005-08-29,5.72,64073800
2005-08-30,5.81,129690400
2005-08-31,5.85,100739100
2005-09-01,5.77,89091800
2005-09-02,5.76,55594700
2005-09-06,6.08,204654800
2005-09-07,6.07,240768500
2005-09-08,6.21,175660100
2005-09-09,6.4,153910400
2005-09-12,6.41,113199100
2005-09-13,6.34,123221000
2005-09-14,6.19,118606600
2005-09-15,6.22,103789000
2005-09-16,6.38,147751100
2005-09-19,6.56,195932800
2005-09-20,6.63,204957200
2005-09-21,6.5,108686900
2005-09-22,6.47,115931900
2005-09-23,6.63,139614300
2005-09-26,6.71,136640700
2005-09-27,6.66,85425900
2005-09-28,6.37,281386000
2005-09-29,6.53,159211500
2005-09-30,6.68,132908300
2005-10-03,6.79,126888300
2005-10-04,6.7,134864800
2005-10-05,6.58,152692400
2005-10-06,6.45,189384300
2005-10-07,6.4,169470700
2005-10-10,6.28,126876400
2005-10-11,6.43,306471200
2005-10-12,6.14,674371600
2005-10-13,6.7,466393900
2005-10-14,6.73,258888000
2005-10-17,6.66,154208600
2005-10-18,6.51,152397000
2005-10-19,6.85,252170800
2005-10-20,7.0,339440500
2005-10-21,6.94,199181500
2005-10-24,7.08,152438300
2005-10-25,6.99,116281900
2005-10-26,7.11,157898300
2005-10-27,6.91,102885300
2005-10-28,6.79,192446800
2005-10-31,7.18,235211200
2005-11-01,7.17,187421500
2005-11-02,7.47,214265100
2005-11-03,7.71,221095700
2005-11-04,7.62,219508800
2005-11-07,7.51,159707800
2005-11-08,7.47,118441400
2005-11-09,7.49,138232500
2005-11-10,7.63,166336100
2005-11-11,7.67,106362200
2005-11-14,7.66,92483300
2005-11-15,7.76,134210300
2005-11-16,8.1,196128800
2005-11-17,8.04,169051400
2005-11-18,8.05,131240200
2005-11-21,8.1,127927800
2005-11-22,8.29,135070600
2005-11-23,8.37,121463300
2005-11-25,8.64,98753200
2005-11-28,8.68,254629900
2005-11-29,8.49,222858300
2005-11-30,8.46,148918700
2005-12-01,8.93,203223300
2005-12-02,9.06,223940500
2005-12-05,8.95,145917800
2005-12-06,9.23,214257400
2005-12-07,9.22,169866200
2005-12-08,9.24,197619800
2005-12-09,9.27,138850600
2005-12-12,9.34,131248600
2005-12-13,9.35,123454100
2005-12-14,8.98,362679100
2005-12-15,9.0,140290500
2005-12-16,8.87,167792800
2005-12-19,8.9,132323800
2005-12-20,8.99,119777000
2005-12-21,9.16,118934200
2005-12-22,9.23,92652700
2005-12-23,9.14,57464400
2005-12-27,9.25,147647500
2005-12-28,9.17,99528800
2005-12-29,8.91,122506300
2005-12-30,8.96,156065700
2006-01-03,9.32,201808600
2006-01-04,9.35,154900900
2006-01-05,9.27,112355600
2006-01-06,9.51,176114400
2006-01-09,9.48,168760200
2006-01-10,10.08,569967300
2006-01-11,10.46,373448600
2006-01-12,10.51,320202400
2006-01-13,10.67,194076400
2006-01-17,10.56,208905900
2006-01-18,10.28,300159300
2006-01-19,9.85,423962000
2006-01-20,9.49,283689700
2006-01-23,9.68,264932500
2006-01-24,9.48,285563600
2006-01-25,9.25,318946600
2006-01-26,9.02,295346800
2006-01-27,8.98,238466200
2006-01-30,9.35,349600300
2006-01-31,9.41,228385500
2006-02-01,9.4,130296600
2006-02-02,8.99,176830500
2006-02-03,8.96,173030900
2006-02-06,8.39,412941900
2006-02-07,8.43,347207700
2006-02-08,8.58,238278600
2006-02-09,8.1,287441000
2006-02-10,8.39,440119400
2006-02-13,8.07,220874500
2006-02-14,8.43,290234700
2006-02-15,8.63,289942800
2006-02-16,8.8,237043800
2006-02-17,8.76,143999800
2006-02-21,8.61,194901700
2006-02-22,8.89,244559700
2006-02-23,8.95,214229400
2006-02-24,8.91,133686000
2006-02-27,8.85,197810200
2006-02-28,8.54,316745100
2006-03-01,8.61,190954400
2006-03-02,8.68,156318400
2006-03-03,8.44,184417100
2006-03-06,8.16,228166400
